Name	Type	DatabaseType	GUID
Pots	LootableContainerDefinition	LootableContainerDefinition	f685cd413f03e9947a1b29aa32c0cc49
Sack	LootableContainerDefinition	LootableContainerDefinition	ac5dbeade9de74544bdcb72a191bbc3b
Tomb	LootableContainerDefinition	LootableContainerDefinition	384865af6b071ba4f8a38eb86330cda5
WeaponsRack	LootableContainerDefinition	LootableContainerDefinition	4b8fb88c5e7c04d48ae50cf9f0f577b0
Harvestable_Lootable_Container_AcidPuddle	LootableContainerDefinition	LootableContainerDefinition	d261e53a96e23774c82c6f0401998fac
Harvestable_Lootable_Container_AngryViolet	LootableContainerDefinition	LootableContainerDefinition	9588005d2fff3fe46aed3d693282acf5
Harvestable_Lootable_Container_BadlandsBriar	LootableContainerDefinition	LootableContainerDefinition	e280aa541c799864e964ad5efa40acec
Harvestable_Lootable_Container_BloodBush	LootableContainerDefinition	LootableContainerDefinition	ebfe4c7700cd07e4a8114e36967b8c13
Harvestable_Lootable_Container_BrownPatch	LootableContainerDefinition	LootableContainerDefinition	5bca6c790ac01fb4aa2c0c5bf20ec326
Harvestable_Lootable_Container_DeepRoot	LootableContainerDefinition	LootableContainerDefinition	5d30e77e460f56f4f89385b6bea7b811
Harvestable_Lootable_Container_DragonBramble	LootableContainerDefinition	LootableContainerDefinition	de33043fc1fb2d74a823eeaa2506a35c
Harvestable_Lootable_Container_DwarvenThicket	LootableContainerDefinition	LootableContainerDefinition	0e27bbcf5f12eb6439cf9f206b0150bb
Harvestable_Lootable_Container_GallivanThicket	LootableContainerDefinition	LootableContainerDefinition	b69cb00e0f2c8e04fb297cb23bf56e38
Harvestable_Lootable_Container_ImperialVine	LootableContainerDefinition	LootableContainerDefinition	a09be0f996534c64f8e9493ee8731c9d
Harvestable_Lootable_Container_MagnesiumDeposit	LootableContainerDefinition	LootableContainerDefinition	5f355ed73d1593249bd18a071d06ac65
Harvestable_Lootable_Container_MoonShruberry	LootableContainerDefinition	LootableContainerDefinition	b044f66b6cea8704fb14e3614150dd32
Harvestable_Lootable_Container_MossPatch	LootableContainerDefinition	LootableContainerDefinition	d8457d09c7d2f4f4c9bfc9b3f1e1c036
Harvestable_Lootable_Container_OrchidBush	LootableContainerDefinition	LootableContainerDefinition	64085440ca5a8d24e85c3c8cff457bf2
Harvestable_Lootable_Container_QueenVine	LootableContainerDefinition	LootableContainerDefinition	03cb88d70fa154b46af15e36a06b95e9
Harvestable_Lootable_Container_SerpentRock	LootableContainerDefinition	LootableContainerDefinition	06a47e063afd2674b8342ee89787c995
Harvestable_Lootable_Container_SkarnRock	LootableContainerDefinition	LootableContainerDefinition	ae0882a122347ad42aeb634f59e9240b
Harvestable_Lootable_Container_StormBriar	LootableContainerDefinition	LootableContainerDefinition	bd33be8e4a6159e478c669da89f23482
Harvestable_Lootable_Container_TrollBramble	LootableContainerDefinition	LootableContainerDefinition	0ef209969d52c894ea75f4b9f8da3361
BanterEventAlliedKnockedDown	BanterEventDefinition	BanterEventDefinition	df572f5ce0125c14aa47dc16421351ab
BanterEventBreakStealth	BanterEventDefinition	BanterEventDefinition	49b25837932a0164a8dafe5bd4ca0811
BanterEventCrawling	BanterEventDefinition	BanterEventDefinition	87f1652049f7d3e42bb25a606bd815b7
BanterEventCriticalHitGiven	BanterEventDefinition	BanterEventDefinition	7d584cfff352d8748b86912a17a88dae
BanterEventCriticalHitReceived	BanterEventDefinition	BanterEventDefinition	45f70fc447b52fa498e9c20181a0cc24
BanterEventHealedByAlly	BanterEventDefinition	BanterEventDefinition	ad59295a001819c4087dacf0d74bbc53
BanterEventHighClimb	BanterEventDefinition	BanterEventDefinition	b62bc4ad739e3114e9fe34615322d5c9
BanterEventKillEnemy	BanterEventDefinition	BanterEventDefinition	f2018a2c6575e5f4ab1df48c3d6d31ad
BanterEventLightUp	BanterEventDefinition	BanterEventDefinition	284e63716561a424da509e713aea8e5f
BanterEventLongJump	BanterEventDefinition	BanterEventDefinition	599ae36cf913bf34e99d56824d48a665
BanterEventMissedAttack	BanterEventDefinition	BanterEventDefinition	7512d875be3f8aa4c909bb68d7bf76ee
BanterEventNormalHitGiven	BanterEventDefinition	BanterEventDefinition	0456ac5aa0e56ff409f61cb8bdb8c762
BanterEventNormalHitReceived	BanterEventDefinition	BanterEventDefinition	c9e760137370a1a46bff5bd39d17a60c
BanterEventPushingHeavy	BanterEventDefinition	BanterEventDefinition	4b81200a1e1fefb4c890dbc901aac3ee
BanterEventSecretDoorDetected	BanterEventDefinition	BanterEventDefinition	8c66b54c3c3a7fd49b8ba3bf48010ab4
BanterEventTrapDetected	BanterEventDefinition	BanterEventDefinition	53f05a6867e06fd4a8cd9bbb94c06216
BanterEventTrapDisarmed	BanterEventDefinition	BanterEventDefinition	187dfa22079bac94bbc648545af3023f
BanterEventTrapTriggered	BanterEventDefinition	BanterEventDefinition	bd6cead258e85644f96113e4aa0df827
AdventureLog	AdventureLogDefinition	RecordTableDefinition	4338781aaa4aa4743b086c74fd1a262c
BestiaryTable	BestiaryTableDefinition	RecordTableDefinition	4038551699094fe49bb72ee6a9f7da6b
ConsoleTable	ConsoleTableDefinition	RecordTableDefinition	1dabbdd4332c7274fa77e59bc452736d
DailyLog	DailyLogDefinition	RecordTableDefinition	2064dd2be5662774b9ba9baf73b2b8d4
DocumentTable	DocumentTableDefinition	RecordTableDefinition	7f897d9a2841f91428e5c27ed4231b9a
TravelJournal	TravelJournalDefinition	RecordTableDefinition	b55ea34427080f241bf8715d45d038a0
TutorialTable	TutorialTableDefinition	RecordTableDefinition	5ca81acdcf6358c488d2ec8e649b639f
TutorialToc	TutorialTocDefinition	RecordTableDefinition	6e391b7edf3098a4c980798e7fc07b76
Act3_AerElai_01	NarrativeTreeDefinition	NarrativeTreeDefinition	5c8c7dcbb772d254fa01f615e6e6518f
Act3_AerElai_02	NarrativeTreeDefinition	NarrativeTreeDefinition	4d06f10c4cdbf3549935b4f49c720003
Act3_AerElai_03	NarrativeTreeDefinition	NarrativeTreeDefinition	9a0438fbefba7be44a396406197e6d1f
Act3_AerElai_04	NarrativeTreeDefinition	NarrativeTreeDefinition	b2cdbdb791a8c3749add79b62c8d12fb
Act3_AerElai_05	NarrativeTreeDefinition	NarrativeTreeDefinition	d6eb8ff5389db0f4196424a968f4282e
Act3_AerElai_06	NarrativeTreeDefinition	NarrativeTreeDefinition	232122edf1ea12049a6c0e753bd0f9fd
Act3_AerElai_07	NarrativeTreeDefinition	NarrativeTreeDefinition	a1c13392ebd6e0c4c9a2c1cf0c5e7d51
Act3_AerElai_08	NarrativeTreeDefinition	NarrativeTreeDefinition	a899fa6f7c354d34891887656ceefcd4
Act3_AerElai_09	NarrativeTreeDefinition	NarrativeTreeDefinition	9a99be5953dd094459594f8b537877f0
Act3_AerElai_10	NarrativeTreeDefinition	NarrativeTreeDefinition	0b45a8ec1ca52a14bb513bee9e04b498
Act3_AerElai_11	NarrativeTreeDefinition	NarrativeTreeDefinition	7318c99e19f09fc4781e81e0db427e98
Narrative_Tree_Intro_Aer_Elai	NarrativeTreeDefinition	NarrativeTreeDefinition	f227fbacdc7ad7e48a6d6664a6101d86
Merton_0	NarrativeTreeDefinition	NarrativeTreeDefinition	a025a74be89c53645917cbcfe1cc7d82
Merton_01_FirstScavenger	NarrativeTreeDefinition	NarrativeTreeDefinition	8219eb92a20aa264497c176f5bd6b313
Merton_02_AfterCouncil05	NarrativeTreeDefinition	NarrativeTreeDefinition	79655dfc56962ef47b89d6a32b1ba01a
Merton_03_MeetingBitterroot	NarrativeTreeDefinition	NarrativeTreeDefinition	2f3bdca43ca659d479f9948c956782fe
Merton_04_BringingSword	NarrativeTreeDefinition	NarrativeTreeDefinition	b17180f240b553c41af20ef37bd763a4
Merton_05_LegendaryQuest01	NarrativeTreeDefinition	NarrativeTreeDefinition	0ad642444a17b624e9c5004f39973ffd
Merton_05_LegendaryQuest02	NarrativeTreeDefinition	NarrativeTreeDefinition	ab6f1520b3a1b2f419d14e5f16cc999d
Merton_05_LegendaryQuest03	NarrativeTreeDefinition	NarrativeTreeDefinition	c4f0763c3802a2c49a8bddfa2c118991
Merton_05_LegendaryQuest04	NarrativeTreeDefinition	NarrativeTreeDefinition	c9996f4eac688134d941aba175afd07b
Merton_05_LegendaryQuest05	NarrativeTreeDefinition	NarrativeTreeDefinition	2749be78f7de328468ce9963cdb19208
Merton_05_LegendaryQuest06	NarrativeTreeDefinition	NarrativeTreeDefinition	8001d2e38bdd48f42a47606991035e19
Background_Quest_Academic_01	NarrativeTreeDefinition	NarrativeTreeDefinition	397bf90e24afb0e439e0771fe951bf3d
Background_Quest_Academic_02	NarrativeTreeDefinition	NarrativeTreeDefinition	080f1878847e45b46aed9a16829bd6ba
Background_Quest_Academic_03	NarrativeTreeDefinition	NarrativeTreeDefinition	117bb205698c456479f549c7a4fcd8bb
Background_Quest_Academic_04	NarrativeTreeDefinition	NarrativeTreeDefinition	e12b5efb312c2ef49ace1f60fb42ea88
Background_Quest_Academic_05	NarrativeTreeDefinition	NarrativeTreeDefinition	5707093fc10dae6478aef889d8fab77c
Background_Quest_Academic_06	NarrativeTreeDefinition	NarrativeTreeDefinition	a327a2c7c16568b4fb2c40f9473f97e0
Background_Quest_Academic_07	NarrativeTreeDefinition	NarrativeTreeDefinition	9015a12ca01df3f4884b1fb225ed93e9
Background_Quest_Academic_08	NarrativeTreeDefinition	NarrativeTreeDefinition	3ece30011b4929d4ba4b2a44a9af0c3f
Background_Quest_Academic_09	NarrativeTreeDefinition	NarrativeTreeDefinition	fbd8f718cf5342541bec3ccd7e04f0fa
Background_Quest_Acolyte_01	NarrativeTreeDefinition	NarrativeTreeDefinition	6798cc5f246a27b478ac9dd6ea0f8119
Background_Quest_Acolyte_02	NarrativeTreeDefinition	NarrativeTreeDefinition	3819ab754d97ab64ba930b521b56387a
Background_Quest_Acolyte_03	NarrativeTreeDefinition	NarrativeTreeDefinition	fdd282ff9c0ee4b47b58e3136cf05faf
Background_Quest_Acolyte_04	NarrativeTreeDefinition	NarrativeTreeDefinition	0b1747fb17eb12b4ab9304816314ab2d
Background_Quest_Acolyte_05	NarrativeTreeDefinition	NarrativeTreeDefinition	ea4a79c26cceb0e41afb9584f345000f
Background_Quest_Aristocrat_01	NarrativeTreeDefinition	NarrativeTreeDefinition	ec119b75e6d4d3343b291d4bffaa254c
Background_Quest_Aristocrat_02	NarrativeTreeDefinition	NarrativeTreeDefinition	946e7529634b8474199da6263d2b3891
Background_Quest_Aristocrat_03	NarrativeTreeDefinition	NarrativeTreeDefinition	c01b88ede8ac20249bceaade1705e340
Background_Quest_Aristocrat_04	NarrativeTreeDefinition	NarrativeTreeDefinition	63f37303abf2893409b0917ce128c955
Background_Quest_Aristocrat_05	NarrativeTreeDefinition	NarrativeTreeDefinition	ab06ccbe79713554e982903e05165c5b
Background_Quest_Aristocrat_06	NarrativeTreeDefinition	NarrativeTreeDefinition	f4ef2247b380dbf469d9a97e3dfd9fea
Background_Quest_Lawkeeper_01	NarrativeTreeDefinition	NarrativeTreeDefinition	8025b88135928b241b261ec1ff7b1609
Background_Quest_Lawkeeper_02	NarrativeTreeDefinition	NarrativeTreeDefinition	3a9e9a27ca308c045bfcf7a37db75092
Background_Quest_Lawkeeper_03	NarrativeTreeDefinition	NarrativeTreeDefinition	79c172abdc56e0e47b4416dd339f3c04
Background_Quest_Lawkeeper_04	NarrativeTreeDefinition	NarrativeTreeDefinition	14c4a38ff6b53a94c9ea899c62e09691
Background_Quest_Lawkeeper_05	NarrativeTreeDefinition	NarrativeTreeDefinition	bb8773ecb182dec44a9d376d21d2a195
Background_Quest_Lawkeeper_06	NarrativeTreeDefinition	NarrativeTreeDefinition	7e9014b219e377f45a142f0cf556f8c8
Background_Quest_Lawkeeper_07	NarrativeTreeDefinition	NarrativeTreeDefinition	6a6de17a81ed5c342946f75b4cdb6669
Background_Quest_Lawkeeper_08	NarrativeTreeDefinition	NarrativeTreeDefinition	df48be72c035b084a92af4bfab80a4a3
Background_Quest_Lawkeeper_09	NarrativeTreeDefinition	NarrativeTreeDefinition	1daed67ab06c1f8469c5a972ddf42176
Background_Quest_Lawkeeper_10	NarrativeTreeDefinition	NarrativeTreeDefinition	0dd62586b51fa4f4f9b8667436c08a16
Background_Quest_Lowlife_01	NarrativeTreeDefinition	NarrativeTreeDefinition	b546be44acbbd0441a51ca58f2b68f52
Background_Quest_Lowlife_02	NarrativeTreeDefinition	NarrativeTreeDefinition	e8e7d7b2e1e524446b9eafc0d1680e03
Background_Quest_Lowlife_03	NarrativeTreeDefinition	NarrativeTreeDefinition	a5922f437e1ecc8408d7acfe832fc71f
Background_Quest_Lowlife_04	NarrativeTreeDefinition	NarrativeTreeDefinition	01d67408b3ee65047b87b9c811dbbe5c
Background_Quest_Lowlife_05	NarrativeTreeDefinition	NarrativeTreeDefinition	61f29a9f57873fe40a1da53210912824
Background_Quest_Lowlife_06	NarrativeTreeDefinition	NarrativeTreeDefinition	e9fc13de32d2e674b9ffc0ec03acc2ee
Background_Quest_Lowlife_07	NarrativeTreeDefinition	NarrativeTreeDefinition	8e9af0eef020ef444a622341d5e0855c
Background_Quest_Lowlife_08	NarrativeTreeDefinition	NarrativeTreeDefinition	cb093bc186f590f4e8374aa57eded0d6
Background_Quest_Lowlife_09	NarrativeTreeDefinition	NarrativeTreeDefinition	30d54c837347ede47b9b0770022b7484
Background_Quest_Philosopher_01	NarrativeTreeDefinition	NarrativeTreeDefinition	0d640b43f41a2e24a8ff8c186bf6828a
Background_Quest_Philosopher_02	NarrativeTreeDefinition	NarrativeTreeDefinition	4ce03f67f763e70409cf27fe406e67b4
Background_Quest_Philosopher_03	NarrativeTreeDefinition	NarrativeTreeDefinition	50349d0721ef5e746ad605525271ce90
Background_Quest_Philosopher_04	NarrativeTreeDefinition	NarrativeTreeDefinition	c75327911507fd8499e0b9f412a75424
Background_Quest_Philosopher_05	NarrativeTreeDefinition	NarrativeTreeDefinition	6b61a0455572d9f4499b2040251b3aa9
Background_Quest_Philosopher_06	NarrativeTreeDefinition	NarrativeTreeDefinition	dc68980b3c402df4785d2fd0fa2fc6a5
Background_Quest_Philosopher_07	NarrativeTreeDefinition	NarrativeTreeDefinition	a9844cac57523d640a00846bfb391da6
Background_Quest_Philosopher_08	NarrativeTreeDefinition	NarrativeTreeDefinition	a8b723d7df3847542b86ee84794c405e
Background_Quest_Philosopher_09	NarrativeTreeDefinition	NarrativeTreeDefinition	90b401741cb140840b91c2036764c0c5
Background_Quest_Sellsword_01	NarrativeTreeDefinition	NarrativeTreeDefinition	daa22ef91b6dfba489c206c57a53a15e
Background_Quest_Sellsword_02	NarrativeTreeDefinition	NarrativeTreeDefinition	d618b808a193b4f499be896bd628201a
Background_Quest_Sellsword_03	NarrativeTreeDefinition	NarrativeTreeDefinition	2ee9788de593bfc42aee6bde9028b6c4
Background_Quest_Sellsword_04	NarrativeTreeDefinition	NarrativeTreeDefinition	3d489c1efa7fdd24393b5c06c2c093d4
Background_Quest_Sellsword_05	NarrativeTreeDefinition	NarrativeTreeDefinition	2747d92e116454940ac2bf310cf6bd2d
Background_Quest_Sellsword_06	NarrativeTreeDefinition	NarrativeTreeDefinition	bf67910d95bfc01479977c84097af2da
Background_Quest_Sellsword_07	NarrativeTreeDefinition	NarrativeTreeDefinition	6eef48bd430e731458bcddcb18cd083d
Background_Quest_Sellsword_08	NarrativeTreeDefinition	NarrativeTreeDefinition	b3b3a7d6ea555ba468fd7b463e8f3659
Background_Quest_Sellsword_09	NarrativeTreeDefinition	NarrativeTreeDefinition	52245be58f6421b47924f091fea71322
Background_Quest_Spy_01	NarrativeTreeDefinition	NarrativeTreeDefinition	51c674fdd7e5c8b46acaf63ff430a18d
Background_Quest_Spy_02	NarrativeTreeDefinition	NarrativeTreeDefinition	a579cca80f18785438b393486ebeea9e
Background_Quest_Spy_03	NarrativeTreeDefinition	NarrativeTreeDefinition	d1291d445487d3d42a59baa6bf4b3216
Background_Quest_Spy_04	NarrativeTreeDefinition	NarrativeTreeDefinition	594d1402623b0ac4692b53338d2c9f34
Background_Quest_Spy_05	NarrativeTreeDefinition	NarrativeTreeDefinition	9b774a5adeeece24f9bb11cf51dfb2d6
Background_Quest_Spy_06	NarrativeTreeDefinition	NarrativeTreeDefinition	3f026eaceade20c4ba94f566e5cf42c5
Background_Quest_Spy_07	NarrativeTreeDefinition	NarrativeTreeDefinition	f0bbf6fa6f3b99d45be0be6577899b17
Background_Quest_Spy_08	NarrativeTreeDefinition	NarrativeTreeDefinition	1dc409aa8eefd844c9a2036b4e7781bf
CaerCyflen_Act3_01_Return	NarrativeTreeDefinition	NarrativeTreeDefinition	e6c11cbcbc0892841b3ac47271d1d171
CaerCyflen_Act3_02_Bartender	NarrativeTreeDefinition	NarrativeTreeDefinition	2393b3a2d455bad4e867b15f10724f8c
CaerCyflen_Act3_Beryl	NarrativeTreeDefinition	NarrativeTreeDefinition	9b5edc82fd78fed4a91b1609d0a41f9c
CaerCyflen_Act3_CovenOfArivad_01	NarrativeTreeDefinition	NarrativeTreeDefinition	dc3c138491460b549b54ebeabd91a900
CaerCyflen_Act3_CovenOfArivad_02	NarrativeTreeDefinition	NarrativeTreeDefinition	e764df261d8901b4b90fc2e97190d391
CaerCyflen_Act3_CovenOfArivad_03	NarrativeTreeDefinition	NarrativeTreeDefinition	971b8d79d7c0f6f408da0ace836174c9
CaerCyflen_Act3_MeetingCarran_01	NarrativeTreeDefinition	NarrativeTreeDefinition	f3aabe36e30e4e34e9e9b97e11ceeffd
CaerCyflen_Act3_MeetingCarran_02	NarrativeTreeDefinition	NarrativeTreeDefinition	17ad4effe94cc254085b462082cb5e73
CaerCyflen_Act3_Robar	NarrativeTreeDefinition	NarrativeTreeDefinition	e62fd539f53063446847ca5be6e9c0d7
CaerCyflen_Act3_SummersHouse	NarrativeTreeDefinition	NarrativeTreeDefinition	89186c2a713e25c46a5de5077da7e0c1
CaerCyflen_Act3_TempleOfEinar_01	NarrativeTreeDefinition	NarrativeTreeDefinition	acc947379bfa68e4b8aee43022d06a58
CaerCyflen_Act3_TempleOfEinar_02	NarrativeTreeDefinition	NarrativeTreeDefinition	0b7903ee42c02d34dadd4357675beac8
CaerCyflen_Act3_TempleOfEinar_03	NarrativeTreeDefinition	NarrativeTreeDefinition	5cb24076215e2aa438c161cbcf186a7c
CaerCyflen_Act3_TempleOfEinar_04	NarrativeTreeDefinition	NarrativeTreeDefinition	c781198518ee5fb4fb1bf37d1fe8e1b6
CaerCyflen_Act3_TempleOfEinar_05	NarrativeTreeDefinition	NarrativeTreeDefinition	dc22b8a2f38cdb546a86f96ae6f86181
CaerCyflen_Act3_TempleOfEinar_06	NarrativeTreeDefinition	NarrativeTreeDefinition	876e322041c3c44409b840fe9c84d715
CaerCyflen_Act3_TempleOfEinar_07	NarrativeTreeDefinition	NarrativeTreeDefinition	85ceb13ea5eabc74082f0c7d59e2a9a2
CaptainIronshell_AfterAttack	NarrativeTreeDefinition	NarrativeTreeDefinition	fa243835ff455354f9a186dda202e69d
Coparann_Telema_EndFight	NarrativeTreeDefinition	NarrativeTreeDefinition	71cea3cbdf573a940a5000afa396505f
Empty	NarrativeTreeDefinition	NarrativeTreeDefinition	d62fa0acc17cfc14084e8b671eb9513a
FactionDialog_Antiquarians_01	NarrativeTreeDefinition	NarrativeTreeDefinition	8db6b90f6c4e48740ae531dcf203f6ba
FactionDialog_Antiquarians_02	NarrativeTreeDefinition	NarrativeTreeDefinition	acd7a24e0bc0ed24baf77afb79b96fbc
FactionDialog_Arcaneum_01	NarrativeTreeDefinition	NarrativeTreeDefinition	7628c55d86fbdde4f9b840267efeea97
FactionDialog_Arcaneum_02	NarrativeTreeDefinition	NarrativeTreeDefinition	908b6486b16eab04c814d1d79ad9a85b
FactionDialog_Bartender_01	NarrativeTreeDefinition	NarrativeTreeDefinition	9bf4ba7182c42ac4a8c3845874069877
FactionDialog_CircleOfDanantar_01	NarrativeTreeDefinition	NarrativeTreeDefinition	ec9f89d44d4ecc848a7beaf060e302d2
FactionDialog_CircleOfDanantar_02	NarrativeTreeDefinition	NarrativeTreeDefinition	2462a68827e1bbc439b0c565010cd7e1
FactionDialog_DalonLark	NarrativeTreeDefinition	NarrativeTreeDefinition	93d49fad09c774741be58f5f4a5da5bd
FactionDialog_GorimIronsootGeneralStore	NarrativeTreeDefinition	NarrativeTreeDefinition	6f5423707e071fb40a256596c09a93d8
FactionDialog_HugoRequerPotionShop	NarrativeTreeDefinition	NarrativeTreeDefinition	7fefb4d33ea42aa4794bb82501790c64
FactionDialog_Scavengers_01	NarrativeTreeDefinition	NarrativeTreeDefinition	d9a67051fc231b34aa760d08eca3b51d
FactionDialog_Scavengers_02	NarrativeTreeDefinition	NarrativeTreeDefinition	7d15771d656edcc419534fefd1bf24e5
FactionDialog_TowerOfKnowledge_01	NarrativeTreeDefinition	NarrativeTreeDefinition	b865d16d8704cea4d8cb0b5da6296229
FactionDialog_TowerOfKnowledge_02	NarrativeTreeDefinition	NarrativeTreeDefinition	ae83017f47e14cb41809e4d317a6893a
Priest_Arun	NarrativeTreeDefinition	NarrativeTreeDefinition	9c131c8202f44e1439fc1968f8b2f695
Priest_Maraike	NarrativeTreeDefinition	NarrativeTreeDefinition	0a5b265d98b18224496823bbec0218c5
Priest_Pakri	NarrativeTreeDefinition	NarrativeTreeDefinition	aac5bc876330bfb49a4b13dff0f0314e
Level_01_CaerLem_01	NarrativeTreeDefinition	NarrativeTreeDefinition	16c3980ddda71dc43a32b3a5350bce7e
Level_01_CaerLem_02	NarrativeTreeDefinition	NarrativeTreeDefinition	bd64dcfd78abf5c4f8a85bde41645b9b
Level_01_CaerLem_03	NarrativeTreeDefinition	NarrativeTreeDefinition	da5429b7fc93f2f4295aa93c05fa9e40
Level_01_CaerLem_04_TowerTop	NarrativeTreeDefinition	NarrativeTreeDefinition	981dcd20220f78a48bd06aec2b1f77ac
Level_01_CaerLem_04_TowerTop_Outside	NarrativeTreeDefinition	NarrativeTreeDefinition	13aa2d564e67d7541acebd9567d27ca1
Level_01_CaerLem_08_Darik_1	NarrativeTreeDefinition	NarrativeTreeDefinition	0c9a60ee37bedb84c9fff18b9e960494
Level_01_CaerLem_09_Robar_1	NarrativeTreeDefinition	NarrativeTreeDefinition	9c3afda436f4d8c478bca2e23069575c
Level_01_CaerLem_10_Lisbath_1	NarrativeTreeDefinition	NarrativeTreeDefinition	639149ed5cc868c4c87a0ac3957ca891
Level_01_CaerLem_11_Internal	NarrativeTreeDefinition	NarrativeTreeDefinition	fd624ffad9514cd4a8af94fe006a51d8
Level_01_CaerLem_12_Robar_2	NarrativeTreeDefinition	NarrativeTreeDefinition	8114a26ace69da94790777e388873c2a
Level_01_CaerLem_13_Darik_2	NarrativeTreeDefinition	NarrativeTreeDefinition	492cca38ae7ec36499c57b06d75c586b
Level_01_CaerLem_14_DarikIsKilled	NarrativeTreeDefinition	NarrativeTreeDefinition	87388cfab4a866646b807d46a1116531
